missed packet number, sample offset, latency (ms), sample
-666, 74, 0.074, 0111 1110 0111 1110
-666, 306, 0.306, 0111 1110 1111 1110
-666, 607, 0.607, 0111 1110 0111 1110
-666, 1227, 1.227, 0111 1110 1111 1110
-666, 1496, 1.496, 0111 1110 0111 1110
-666, 2128, 2.128, 0111 1110 1111 1110
-666, 2358, 2.358, 0111 1110 0111 1110
-666, 3092, 3.092, 0111 1110 1111 1110
-666, 3280, 3.28, 0111 1110 0111 1110
-666, 3818, 3.818, 0111 1110 1111 1110
-666, 4097, 4.097, 0000 0001 1000 0001
-666, 4116, 4.116, 0000 0001 0000 0001
-666, 4167, 4.167, 0111 1110 0111 1110
-667, 0, 0.0, 0111 1110 0111 1110
-667, 1, 0.001, 0000 0001 0000 0001
-667, 20, 0.02, 0000 0001 1000 0001
-667, 61, 0.061, 0111 1110 1111 1110
-667, 304, 0.304, 0111 1110 0111 1110
-667, 602, 0.602, 0111 1110 1111 1110
-667, 1223, 1.223, 0111 1110 0111 1110
-667, 1489, 1.489, 0111 1110 1111 1110
-667, 2142, 2.142, 0111 1110 0111 1110
-667, 2351, 2.351, 0111 1110 1111 1110
-667, 2985, 2.985, 0111 1110 0111 1110
-667, 3165, 3.165, 0111 1110 1111 1110
-667, 3664, 3.664, 0111 1110 0111 1110
-667, 4010, 4.01, 0111 1110 1111 1110
-669, 0, 0.0, 1111 1110 1111 1110
-669, 1, 0.001, 1000 0001 1000 0001
-669, 21, 0.021, 1000 0001 0000 0001
-669, 74, 0.074, 1111 1110 0111 1110
-669, 278, 0.278, 1111 1110 1111 1110
-669, 582, 0.582, 1111 1110 0111 1110
-669, 1139, 1.139, 1111 1110 1111 1110
-669, 1416, 1.416, 1111 1110 0111 1110
-669, 2046, 2.046, 1111 1110 1111 1110
-669, 2267, 2.267, 1111 1110 0111 1110
-669, 2893, 2.893, 1111 1110 1111 1110
-669, 3071, 3.071, 1111 1110 0111 1110
-669, 3687, 3.687, 1111 1110 1111 1110
-669, 3870, 3.87, 1111 1110 0111 1110
-672, 0, 0.0, 1111 1110 0111 1110
-672, 1, 0.001, 1000 0001 0000 0001
-672, 37, 0.037, 1000 0001 1000 0001
-672, 95, 0.095, 1111 1110 1111 1110
-672, 297, 0.297, 1111 1110 0111 1110
-672, 622, 0.622, 1111 1110 1111 1110
-672, 1278, 1.278, 1111 1110 0111 1110
-672, 1545, 1.545, 1111 1110 1111 1110
-672, 2203, 2.203, 1111 1110 0111 1110
-672, 2499, 2.499, 1111 1110 1111 1110
-672, 3143, 3.143, 1111 1110 0111 1110
-672, 3305, 3.305, 1111 1110 1111 1110
-672, 3782, 3.782, 1111 1110 0111 1110
-672, 4097, 4.097, 1000 0001 0000 0001
-672, 4133, 4.133, 1000 0001 1000 0001
-672, 4135, 4.135, 1111 1110 1111 1110
-673, 0, 0.0, 1111 1110 1111 1110
-673, 1, 0.001, 1000 0001 1000 0001
-673, 20, 0.02, 1000 0001 0000 0001
-673, 114, 0.114, 1111 1110 0111 1110
-673, 513, 0.513, 1111 1110 1111 1110
-673, 839, 0.839, 1111 1110 0111 1110
-673, 1532, 1.532, 1111 1110 1111 1110
-673, 1905, 1.905, 1111 1110 0111 1110
-673, 2697, 2.697, 1111 1110 1111 1110
-673, 2965, 2.965, 1111 1110 0111 1110
-673, 3604, 3.604, 1111 1110 1111 1110
-673, 4097, 4.097, 1000 0001 1000 0001
-673, 4109, 4.109, 1111 1110 0111 1110
-676, 0, 0.0, 1111 1110 0111 1110
-676, 1, 0.001, 1000 0001 0000 0001
-676, 20, 0.02, 1000 0001 1000 0001
-676, 66, 0.066, 1111 1110 1111 1110
-676, 305, 0.305, 1111 1110 0111 1110
-676, 317, 0.317, 1111 1110 1111 1110
-676, 322, 0.322, 1111 1110 0111 1110
-676, 643, 0.643, 1111 1110 1111 1110
-676, 1294, 1.294, 1111 1110 0111 1110
-676, 1642, 1.642, 1111 1110 1111 1110
-676, 2513, 2.513, 1111 1110 0111 1110
-676, 2752, 2.752, 1111 1110 1111 1110
-676, 3617, 3.617, 1111 1110 0111 1110
-676, 3768, 3.768, 1111 1110 1111 1110
-676, 1470877, 1470.877, 0000 0000 0000 0000
-676, 1474973, 1474.973, 1111 1110 1111 1110
-676, 1475245, 1475.245, 0000 0000 0000 0000
-676, 1479341, 1479.341, 1111 1110 1111 1110
-686, 0, 0.0, 0111 1110 1111 1110
-686, 1, 0.001, 0000 0001 1000 0001
-686, 20, 0.02, 0000 0001 0000 0001
-686, 73, 0.073, 0111 1110 0111 1110
-686, 433, 0.433, 0111 1110 1111 1110
-686, 761, 0.761, 0111 1110 0111 1110
-686, 1431, 1.431, 0111 1110 1111 1110
-686, 1718, 1.718, 0111 1110 0111 1110
-686, 2519, 2.519, 0111 1110 1111 1110
-686, 2722, 2.722, 0111 1110 0111 1110
-686, 3315, 3.315, 0111 1110 1111 1110
-686, 3691, 3.691, 0111 1110 0111 1110
-693, 0, 0.0, 0111 1110 0111 1110
-693, 1, 0.001, 0000 0001 0000 0001
-693, 20, 0.02, 0000 0001 1000 0001
-693, 134, 0.134, 0111 1110 1111 1110
-693, 491, 0.491, 0111 1110 0111 1110
-693, 821, 0.821, 0111 1110 1111 1110
-693, 1491, 1.491, 0111 1110 0111 1110
-693, 1735, 1.735, 0111 1110 1111 1110
-693, 2358, 2.358, 0111 1110 0111 1110
-693, 2549, 2.549, 0111 1110 1111 1110
-693, 3305, 3.305, 0111 1110 0111 1110
-693, 3451, 3.451, 0111 1110 1111 1110
-693, 3938, 3.938, 0111 1110 0111 1110
-693, 4097, 4.097, 0000 0001 0000 0001
-693, 4116, 4.116, 0000 0001 1000 0001
-693, 4230, 4.23, 0111 1110 1111 1110
-694, 0, 0.0, 0111 1110 1111 1110
-694, 1, 0.001, 0000 0001 1000 0001
-694, 21, 0.021, 0000 0001 0000 0001
-694, 94, 0.094, 0111 1110 0111 1110
-694, 321, 0.321, 0111 1110 1111 1110
-694, 646, 0.646, 0111 1110 0111 1110
-694, 1278, 1.278, 0111 1110 1111 1110
-694, 1610, 1.61, 0111 1110 0111 1110
-694, 2324, 2.324, 0111 1110 1111 1110
-694, 2529, 2.529, 0111 1110 0111 1110
-694, 3216, 3.216, 0111 1110 1111 1110
-694, 3423, 3.423, 0111 1110 0111 1110
-694, 3935, 3.935, 0111 1110 1111 1110
-694, 4097, 4.097, 0000 0001 1000 0001
-694, 4117, 4.117, 0000 0001 0000 0001
-694, 4190, 4.19, 0111 1110 0111 1110
-701, 0, 0.0, 0111 1110 0111 1110
-701, 1, 0.001, 0000 0001 0000 0001
-701, 36, 0.036, 0000 0001 1000 0001
-701, 81, 0.081, 0111 1110 1111 1110
-701, 320, 0.32, 0111 1110 0111 1110
-701, 648, 0.648, 0111 1110 1111 1110
-701, 1196, 1.196, 0111 1110 0111 1110
-701, 1457, 1.457, 0111 1110 1111 1110
-701, 2055, 2.055, 0111 1110 0111 1110
-701, 2259, 2.259, 0111 1110 1111 1110
-701, 2912, 2.912, 0111 1110 0111 1110
-701, 3069, 3.069, 0111 1110 1111 1110
-701, 3552, 3.552, 0111 1110 0111 1110
-701, 3896, 3.896, 0111 1110 1111 1110
-708, 0, 0.0, 0111 1110 1111 1110
-708, 1, 0.001, 0000 0001 1000 0001
-708, 20, 0.02, 0000 0001 0000 0001
-708, 301, 0.301, 0111 1110 0111 1110
-708, 664, 0.664, 0111 1110 1111 1110
-708, 957, 0.957, 0111 1110 0111 1110
-708, 1595, 1.595, 0111 1110 1111 1110
-708, 1836, 1.836, 0111 1110 0111 1110
-708, 2583, 2.583, 0111 1110 1111 1110
-708, 2822, 2.822, 0111 1110 0111 1110
-708, 3497, 3.497, 0111 1110 1111 1110
-708, 3736, 3.736, 0111 1110 0111 1110
-708, 4294, 4.294, 0000 0001 0000 0001
-708, 4397, 4.397, 0111 1110 0111 1110
-710, 0, 0.0, 1111 1110 0111 1110
-710, 1, 0.001, 1000 0001 0000 0001
-710, 20, 0.02, 1000 0001 1000 0001
-710, 112, 0.112, 1111 1110 1111 1110
-710, 414, 0.414, 1111 1110 0111 1110
-710, 735, 0.735, 1111 1110 1111 1110
-710, 1498, 1.498, 1111 1110 0111 1110
-710, 1768, 1.768, 1111 1110 1111 1110
-710, 2474, 2.474, 1111 1110 0111 1110
-710, 2681, 2.681, 1111 1110 1111 1110
-710, 3460, 3.46, 1111 1110 0111 1110
-710, 3628, 3.628, 1111 1110 1111 1110
-710, 1156178, 1156.178, 0000 0000 0000 0000
-710, 1160274, 1160.274, 1111 1110 1111 1110
-711, 0, 0.0, 1111 1110 1111 1110
-711, 1, 0.001, 1000 0001 1000 0001
-711, 20, 0.02, 1000 0001 0000 0001
-711, 88, 0.088, 1111 1110 0111 1110
-711, 306, 0.306, 1111 1110 1111 1110
-711, 649, 0.649, 1111 1110 0111 1110
-711, 1252, 1.252, 1111 1110 1111 1110
-711, 1535, 1.535, 1111 1110 0111 1110
-711, 2219, 2.219, 1111 1110 1111 1110
-711, 2457, 2.457, 1111 1110 0111 1110
-711, 3100, 3.1, 1111 1110 1111 1110
-711, 3309, 3.309, 1111 1110 0111 1110
-711, 3841, 3.841, 1111 1110 1111 1110
-711, 4097, 4.097, 1000 0001 1000 0001
-711, 4116, 4.116, 1000 0001 0000 0001
-711, 4184, 4.184, 1111 1110 0111 1110
-712, 0, 0.0, 1111 1110 0111 1110
-712, 1, 0.001, 1000 0001 0000 0001
-712, 20, 0.02, 1000 0001 1000 0001
-712, 86, 0.086, 1111 1110 1111 1110
-712, 438, 0.438, 1111 1110 0111 1110
-712, 755, 0.755, 1111 1110 1111 1110
-712, 1496, 1.496, 1111 1110 0111 1110
-712, 1830, 1.83, 1111 1110 1111 1110
-712, 2806, 2.806, 1111 1110 0111 1110
-712, 3026, 3.026, 1111 1110 1111 1110
-712, 3683, 3.683, 1111 1110 0111 1110
-712, 3948, 3.948, 1111 1110 1111 1110
-713, 0, 0.0, 1111 1110 1111 1110
-713, 1, 0.001, 1000 0001 1000 0001
-713, 20, 0.02, 1000 0001 0000 0001
-713, 74, 0.074, 1111 1110 0111 1110
-713, 312, 0.312, 1111 1110 1111 1110
-713, 655, 0.655, 1111 1110 0111 1110
-713, 1349, 1.349, 1111 1110 1111 1110
-713, 1613, 1.613, 1111 1110 0111 1110
-713, 2310, 2.31, 1111 1110 1111 1110
-713, 2530, 2.53, 1111 1110 0111 1110
-713, 3310, 3.31, 1111 1110 1111 1110
-713, 3466, 3.466, 1111 1110 0111 1110
-713, 4015, 4.015, 1111 1110 1111 1110
-713, 4097, 4.097, 1000 0001 1000 0001
-713, 4116, 4.116, 1000 0001 0000 0001
-713, 4170, 4.17, 1111 1110 0111 1110
-715, 0, 0.0, 0111 1110 0111 1110
-715, 1, 0.001, 0000 0001 0000 0001
-715, 21, 0.021, 0000 0001 1000 0001
-715, 63, 0.063, 0111 1110 1111 1110
-715, 273, 0.273, 0111 1110 0111 1110
-715, 575, 0.575, 0111 1110 1111 1110
-715, 1103, 1.103, 0111 1110 0111 1110
-715, 1379, 1.379, 0111 1110 1111 1110
-715, 1980, 1.98, 0111 1110 0111 1110
-715, 2211, 2.211, 0111 1110 1111 1110
-715, 2844, 2.844, 0111 1110 0111 1110
-715, 3027, 3.027, 0111 1110 1111 1110
-715, 3712, 3.712, 0111 1110 0111 1110
-715, 3864, 3.864, 0111 1110 1111 1110
-726, 0, 0.0, 0111 1110 1111 1110
-726, 1, 0.001, 0000 0001 1000 0001
-726, 21, 0.021, 0000 0001 0000 0001
-726, 71, 0.071, 0111 1110 0111 1110
-726, 285, 0.285, 0111 1110 1111 1110
-726, 604, 0.604, 0111 1110 0111 1110
-726, 1154, 1.154, 0111 1110 1111 1110
-726, 1418, 1.418, 0111 1110 0111 1110
-726, 2015, 2.015, 0111 1110 1111 1110
-726, 2250, 2.25, 0111 1110 0111 1110
-726, 2918, 2.918, 0111 1110 1111 1110
-726, 3117, 3.117, 0111 1110 0111 1110
-726, 3707, 3.707, 0111 1110 1111 1110
-726, 4028, 4.028, 0111 1110 0111 1110
-730, 0, 0.0, 1111 1110 0111 1110
-730, 1, 0.001, 1000 0001 0000 0001
-730, 21, 0.021, 1000 0001 1000 0001
-730, 138, 0.138, 1111 1110 1111 1110
-730, 426, 0.426, 1111 1110 0111 1110
-730, 760, 0.76, 1111 1110 1111 1110
-730, 1518, 1.518, 1111 1110 0111 1110
-730, 1809, 1.809, 1111 1110 1111 1110
-730, 2676, 2.676, 1111 1110 0111 1110
-730, 2903, 2.903, 1111 1110 1111 1110
-730, 3676, 3.676, 1111 1110 0111 1110
-730, 3954, 3.954, 1111 1110 1111 1110
-732, 0, 0.0, 0111 1110 1111 1110
-732, 1, 0.001, 0000 0001 1000 0001
-732, 20, 0.02, 0000 0001 0000 0001
-732, 65, 0.065, 0111 1110 0111 1110
-732, 318, 0.318, 0111 1110 1111 1110
-732, 643, 0.643, 0111 1110 0111 1110
-732, 1257, 1.257, 0111 1110 1111 1110
-732, 1517, 1.517, 0111 1110 0111 1110
-732, 2162, 2.162, 0111 1110 1111 1110
-732, 2384, 2.384, 0111 1110 0111 1110
-732, 3137, 3.137, 0111 1110 1111 1110
-732, 3337, 3.337, 0111 1110 0111 1110
-732, 3880, 3.88, 0111 1110 1111 1110
-732, 4097, 4.097, 0000 0001 1000 0001
-732, 4116, 4.116, 0000 0001 0000 0001
-732, 4161, 4.161, 0111 1110 0111 1110
-745, 0, 0.0, 0111 1110 0111 1110
-745, 1, 0.001, 0000 0001 0000 0001
-745, 20, 0.02, 0000 0001 1000 0001
-745, 147, 0.147, 0111 1110 1111 1110
-745, 530, 0.53, 0111 1110 0111 1110
-745, 917, 0.917, 0111 1110 1111 1110
-745, 1964, 1.964, 0111 1110 0111 1110
-745, 2254, 2.254, 0111 1110 1111 1110
-745, 3068, 3.068, 0111 1110 0111 1110
-745, 3248, 3.248, 0111 1110 1111 1110
-745, 3804, 3.804, 0111 1110 0111 1110
-745, 4097, 4.097, 0000 0001 0000 0001
-745, 4116, 4.116, 0000 0001 1000 0001
-745, 4166, 4.166, 0111 1110 1111 1110
-747, 0, 0.0, 1111 1110 1111 1110
-747, 1, 0.001, 1000 0001 1000 0001
-747, 21, 0.021, 1000 0001 0000 0001
-747, 106, 0.106, 1111 1110 0111 1110
-747, 347, 0.347, 1111 1110 1111 1110
-747, 800, 0.8, 1111 1110 0111 1110
-747, 1730, 1.73, 1111 1110 1111 1110
-747, 2042, 2.042, 1111 1110 0111 1110
-747, 2670, 2.67, 1111 1110 1111 1110
-747, 2846, 2.846, 1111 1110 0111 1110
-747, 3560, 3.56, 1111 1110 1111 1110
-747, 3697, 3.697, 1111 1110 0111 1110
-750, 0, 0.0, 1111 1110 0111 1110
-750, 1, 0.001, 1000 0001 0000 0001
-750, 20, 0.02, 1000 0001 1000 0001
-750, 146, 0.146, 1111 1110 1111 1110
-750, 424, 0.424, 1111 1110 0111 1110
-750, 772, 0.772, 1111 1110 1111 1110
-750, 1425, 1.425, 1111 1110 0111 1110
-750, 1677, 1.677, 1111 1110 1111 1110
-750, 2366, 2.366, 1111 1110 0111 1110
-750, 2581, 2.581, 1111 1110 1111 1110
-750, 3354, 3.354, 1111 1110 0111 1110
-750, 3493, 3.493, 1111 1110 1111 1110
-750, 4031, 4.031, 1111 1110 0111 1110
-750, 4097, 4.097, 1000 0001 0000 0001
-750, 4116, 4.116, 1000 0001 1000 0001
-750, 4242, 4.242, 1111 1110 1111 1110
-755, 0, 0.0, 1111 1110 1111 1110
-755, 1, 0.001, 1000 0001 1000 0001
-755, 20, 0.02, 1000 0001 0000 0001
-755, 75, 0.075, 1111 1110 0111 1110
-755, 346, 0.346, 1111 1110 1111 1110
-755, 656, 0.656, 1111 1110 0111 1110
-755, 1343, 1.343, 1111 1110 1111 1110
-755, 1609, 1.609, 1111 1110 0111 1110
-755, 2297, 2.297, 1111 1110 1111 1110
-755, 2541, 2.541, 1111 1110 0111 1110
-755, 3236, 3.236, 1111 1110 1111 1110
-755, 3404, 3.404, 1111 1110 0111 1110
-755, 3954, 3.954, 1111 1110 1111 1110
-755, 4097, 4.097, 1000 0001 1000 0001
-755, 4116, 4.116, 1000 0001 0000 0001
-755, 4171, 4.171, 1111 1110 0111 1110
-758, 0, 0.0, 1111 1110 0111 1110
-758, 1, 0.001, 1000 0001 0000 0001
-758, 20, 0.02, 1000 0001 1000 0001
-758, 82, 0.082, 1111 1110 1111 1110
-758, 331, 0.331, 1111 1110 0111 1110
-758, 664, 0.664, 1111 1110 1111 1110
-758, 1283, 1.283, 1111 1110 0111 1110
-758, 1547, 1.547, 1111 1110 1111 1110
-758, 2162, 2.162, 1111 1110 0111 1110
-758, 2387, 2.387, 1111 1110 1111 1110
-758, 3080, 3.08, 1111 1110 0111 1110
-758, 3252, 3.252, 1111 1110 1111 1110
-758, 3747, 3.747, 1111 1110 0111 1110
-758, 4094, 4.094, 1111 1110 1111 1110
-770, 0, 0.0, 0111 1110 1111 1110
-770, 1, 0.001, 0000 0001 1000 0001
-770, 20, 0.02, 0000 0001 0000 0001
-770, 77, 0.077, 0111 1110 0111 1110
-770, 315, 0.315, 0111 1110 1111 1110
-770, 669, 0.669, 0111 1110 0111 1110
-770, 1294, 1.294, 0111 1110 1111 1110
-770, 1562, 1.562, 0111 1110 0111 1110
-770, 2213, 2.213, 0111 1110 1111 1110
-770, 2430, 2.43, 0111 1110 0111 1110
-770, 3105, 3.105, 0111 1110 1111 1110
-770, 3294, 3.294, 0111 1110 0111 1110
-770, 3866, 3.866, 0111 1110 1111 1110
-770, 4097, 4.097, 0000 0001 1000 0001
-770, 4116, 4.116, 0000 0001 0000 0001
-770, 4173, 4.173, 0111 1110 0111 1110
-773, 0, 0.0, 0111 1110 0111 1110
-773, 1, 0.001, 0000 0001 0000 0001
-773, 21, 0.021, 0000 0001 1000 0001
-773, 150, 0.15, 0111 1110 1111 1110
-773, 423, 0.423, 0111 1110 0111 1110
-773, 800, 0.8, 0111 1110 1111 1110
-773, 1434, 1.434, 0111 1110 0111 1110
-773, 1791, 1.791, 0111 1110 1111 1110
-773, 2500, 2.5, 0111 1110 0111 1110
-773, 2752, 2.752, 0111 1110 1111 1110
-773, 3561, 3.561, 0111 1110 0111 1110
-773, 3760, 3.76, 0111 1110 1111 1110
-773, 1228354, 1228.354, 0000 0000 0000 0000
-773, 1236546, 1236.546, 0111 1110 1111 1110
-773, 1243709, 1243.709, 0000 0000 0000 0000
-773, 1247805, 1247.805, 0111 1110 1111 1110
-775, 0, 0.0, 1111 1110 1111 1110
-775, 1, 0.001, 1000 0001 1000 0001
-775, 20, 0.02, 1000 0001 0000 0001
-775, 113, 0.113, 1111 1110 0111 1110
-775, 433, 0.433, 1111 1110 1111 1110
-775, 742, 0.742, 1111 1110 0111 1110
-775, 1433, 1.433, 1111 1110 1111 1110
-775, 1712, 1.712, 1111 1110 0111 1110
-775, 2419, 2.419, 1111 1110 1111 1110
-775, 2624, 2.624, 1111 1110 0111 1110
-775, 3362, 3.362, 1111 1110 1111 1110
-775, 3546, 3.546, 1111 1110 0111 1110
-775, 4167, 4.167, 1000 0001 0000 0001
-775, 4209, 4.209, 1111 1110 0111 1110
-778, 0, 0.0, 1111 1110 0111 1110
-778, 1, 0.001, 1000 0001 0000 0001
-778, 20, 0.02, 1000 0001 1000 0001
-778, 62, 0.062, 1111 1110 1111 1110
-778, 345, 0.345, 1111 1110 0111 1110
-778, 656, 0.656, 1111 1110 1111 1110
-778, 1318, 1.318, 1111 1110 0111 1110
-778, 1591, 1.591, 1111 1110 1111 1110
-778, 2295, 2.295, 1111 1110 0111 1110
-778, 2502, 2.502, 1111 1110 1111 1110
-778, 3240, 3.24, 1111 1110 0111 1110
-778, 3410, 3.41, 1111 1110 1111 1110
-778, 3946, 3.946, 1111 1110 0111 1110
-778, 4097, 4.097, 1000 0001 0000 0001
-778, 4116, 4.116, 1000 0001 1000 0001
-778, 4158, 4.158, 1111 1110 1111 1110
-793, 0, 0.0, 1111 1110 1111 1110
-793, 1, 0.001, 1000 0001 1000 0001
-793, 20, 0.02, 1000 0001 0000 0001
-793, 150, 0.15, 1111 1110 0111 1110
-793, 548, 0.548, 1111 1110 1111 1110
-793, 970, 0.97, 1111 1110 0111 1110
-793, 1784, 1.784, 1111 1110 1111 1110
-793, 1998, 1.998, 1111 1110 0111 1110
-793, 2784, 2.784, 1111 1110 1111 1110
-793, 3000, 3.0, 1111 1110 0111 1110
-793, 3605, 3.605, 1111 1110 1111 1110
-793, 3972, 3.972, 1111 1110 0111 1110
-795, 0, 0.0, 0111 1110 0111 1110
-795, 1, 0.001, 0000 0001 0000 0001
-795, 20, 0.02, 0000 0001 1000 0001
-795, 62, 0.062, 0111 1110 1111 1110
-795, 271, 0.271, 0111 1110 0111 1110
-795, 575, 0.575, 0111 1110 1111 1110
-795, 1128, 1.128, 0111 1110 0111 1110
-795, 1400, 1.4, 0111 1110 1111 1110
-795, 2036, 2.036, 0111 1110 0111 1110
-795, 2258, 2.258, 0111 1110 1111 1110
-795, 2915, 2.915, 0111 1110 0111 1110
-795, 3100, 3.1, 0111 1110 1111 1110
-795, 3772, 3.772, 0111 1110 0111 1110
-795, 3916, 3.916, 0111 1110 1111 1110
-798, 0, 0.0, 0111 1110 1111 1110
-798, 1, 0.001, 0000 0001 1000 0001
-798, 20, 0.02, 0000 0001 0000 0001
-798, 88, 0.088, 0111 1110 0111 1110
-798, 341, 0.341, 0111 1110 1111 1110
-798, 642, 0.642, 0111 1110 0111 1110
-798, 1263, 1.263, 0111 1110 1111 1110
-798, 1538, 1.538, 0111 1110 0111 1110
-798, 2181, 2.181, 0111 1110 1111 1110
-798, 2414, 2.414, 0111 1110 0111 1110
-798, 3151, 3.151, 0111 1110 1111 1110
-798, 3329, 3.329, 0111 1110 0111 1110
-798, 3808, 3.808, 0111 1110 1111 1110
-798, 4097, 4.097, 0000 0001 1000 0001
-798, 4116, 4.116, 0000 0001 0000 0001
-798, 4140, 4.14, 0111 1110 0111 1110
-802, 0, 0.0, 1111 1110 0111 1110
-802, 1, 0.001, 1000 0001 0000 0001
-802, 21, 0.021, 1000 0001 1000 0001
-802, 130, 0.13, 1111 1110 1111 1110
-802, 465, 0.465, 1111 1110 0111 1110
-802, 805, 0.805, 1111 1110 1111 1110
-802, 1521, 1.521, 1111 1110 0111 1110
-802, 1780, 1.78, 1111 1110 1111 1110
-802, 2388, 2.388, 1111 1110 0111 1110
-802, 2573, 2.573, 1111 1110 1111 1110
-802, 3291, 3.291, 1111 1110 0111 1110
-802, 3293, 3.293, 1111 1110 1111 1110
-802, 3294, 3.294, 1111 1110 0111 1110
-802, 3463, 3.463, 1111 1110 1111 1110
-802, 3981, 3.981, 1111 1110 0111 1110
-802, 4097, 4.097, 1000 0001 0000 0001
-802, 4117, 4.117, 1000 0001 1000 0001
-802, 4226, 4.226, 1111 1110 1111 1110
-803, 0, 0.0, 1111 1110 1111 1110
-803, 1, 0.001, 1000 0001 1000 0001
-803, 20, 0.02, 1000 0001 0000 0001
-803, 77, 0.077, 1111 1110 0111 1110
-803, 319, 0.319, 1111 1110 1111 1110
-803, 646, 0.646, 1111 1110 0111 1110
-803, 1276, 1.276, 1111 1110 1111 1110
-803, 1552, 1.552, 1111 1110 0111 1110
-803, 2288, 2.288, 1111 1110 1111 1110
-803, 2515, 2.515, 1111 1110 0111 1110
-803, 3239, 3.239, 1111 1110 1111 1110
-803, 3419, 3.419, 1111 1110 0111 1110
-803, 4045, 4.045, 1111 1110 1111 1110
-803, 4097, 4.097, 1000 0001 1000 0001
-803, 4116, 4.116, 1000 0001 0000 0001
-803, 4173, 4.173, 1111 1110 0111 1110
-807, 0, 0.0, 0111 1110 0111 1110
-807, 1, 0.001, 0000 0001 0000 0001
-807, 20, 0.02, 0000 0001 1000 0001
-807, 64, 0.064, 0111 1110 1111 1110
-807, 294, 0.294, 0111 1110 0111 1110
-807, 639, 0.639, 0111 1110 1111 1110
-807, 1276, 1.276, 0111 1110 0111 1110
-807, 1543, 1.543, 0111 1110 1111 1110
-807, 2158, 2.158, 0111 1110 0111 1110
-807, 2393, 2.393, 0111 1110 1111 1110
-807, 3171, 3.171, 0111 1110 0111 1110
-807, 3332, 3.332, 0111 1110 1111 1110
-807, 3901, 3.901, 0111 1110 0111 1110
-807, 4097, 4.097, 0000 0001 0000 0001
-807, 4116, 4.116, 0000 0001 1000 0001
-807, 4160, 4.16, 0111 1110 1111 1110
-808, 0, 0.0, 0000 0000 1000 0001
-808, 1, 0.001, 0000 0001 1000 0001
-808, 20, 0.02, 0000 0001 0000 0001
-808, 63, 0.063, 0111 1110 0111 1110
-808, 314, 0.314, 0111 1110 1111 1110
-808, 631, 0.631, 0111 1110 0111 1110
-808, 1211, 1.211, 0111 1110 1111 1110
-808, 1480, 1.48, 0111 1110 0111 1110
-808, 2155, 2.155, 0111 1110 1111 1110
-808, 2387, 2.387, 0111 1110 0111 1110
-808, 3081, 3.081, 0111 1110 1111 1110
-808, 3249, 3.249, 0111 1110 0111 1110
-808, 3779, 3.779, 0111 1110 1111 1110
-808, 4096, 4.096, 0000 0000 1000 0001
-808, 4097, 4.097, 0000 0001 1000 0001
-808, 4111, 4.111, 0111 1110 0111 1110
-810, 0, 0.0, 1111 1110 0111 1110
-810, 1, 0.001, 1000 0001 0000 0001
-810, 36, 0.036, 1000 0001 1000 0001
-810, 64, 0.064, 1111 1110 1111 1110
-810, 322, 0.322, 1111 1110 0111 1110
-810, 663, 0.663, 1111 1110 1111 1110
-810, 1270, 1.27, 1111 1110 0111 1110
-810, 1557, 1.557, 1111 1110 1111 1110
-810, 2234, 2.234, 1111 1110 0111 1110
-810, 2465, 2.465, 1111 1110 1111 1110
-810, 3174, 3.174, 1111 1110 0111 1110
-810, 3368, 3.368, 1111 1110 1111 1110
-810, 4001, 4.001, 1111 1110 0111 1110
-810, 4097, 4.097, 1000 0001 0000 0001
-810, 4132, 4.132, 1000 0001 1000 0001
-810, 4160, 4.16, 1111 1110 1111 1110
-811, 0, 0.0, 1111 1110 1111 1110
-811, 1, 0.001, 1000 0001 1000 0001
-811, 20, 0.02, 1000 0001 0000 0001
-811, 62, 0.062, 1111 1110 0111 1110
-811, 288, 0.288, 1111 1110 1111 1110
-811, 623, 0.623, 1111 1110 0111 1110
-811, 1462, 1.462, 1111 1110 1111 1110
-811, 1806, 1.806, 1111 1110 0111 1110
-811, 2439, 2.439, 1111 1110 1111 1110
-811, 2645, 2.645, 1111 1110 0111 1110
-811, 3307, 3.307, 1111 1110 1111 1110
-811, 3462, 3.462, 1111 1110 0111 1110
-811, 3958, 3.958, 1111 1110 1111 1110
-811, 4097, 4.097, 1000 0001 1000 0001
-811, 4116, 4.116, 1000 0001 0000 0001
-811, 4158, 4.158, 1111 1110 0111 1110
-813, 0, 0.0, 0111 1110 0111 1110
-813, 1, 0.001, 0000 0001 0000 0001
-813, 20, 0.02, 0000 0001 1000 0001
-813, 88, 0.088, 0111 1110 1111 1110
-813, 330, 0.33, 0111 1110 0111 1110
-813, 648, 0.648, 0111 1110 1111 1110
-813, 1205, 1.205, 0111 1110 0111 1110
-813, 1464, 1.464, 0111 1110 1111 1110
-813, 2122, 2.122, 0111 1110 0111 1110
-813, 2327, 2.327, 0111 1110 1111 1110
-813, 3046, 3.046, 0111 1110 0111 1110
-813, 3214, 3.214, 0111 1110 1111 1110
-813, 3785, 3.785, 0111 1110 0111 1110
-813, 4097, 4.097, 0000 0001 0000 0001
-813, 4099, 4.099, 0111 1110 1111 1110
-818, 0, 0.0, 0111 1110 1111 1110
-818, 1, 0.001, 0000 0001 1000 0001
-818, 20, 0.02, 0000 0001 0000 0001
-818, 95, 0.095, 0111 1110 0111 1110
